"Boro.","Ward","Borough","Constituency","WardName","Elected","Candidate","Party","Vote",,,,,,,,,,,,,
23,16,"Merton",,"St Helier","*","Lewis, Patricia   ","Labour",1196,,,,,,,,,,,,,
23,16,"Merton",,"St Helier",,"McLaughlin, Christopher W.","Conservative",974,,,,,,,,,,,,,
23,16,"Merton",,"St Helier",,"Shellhorn, David A.","Conservative",931,,,,,,,,,,,,,
23,16,"Merton",,"St Helier",,"van Ingen, Alexander C.","Conservative",778,,,,,,,,,,,,,
23,16,"Merton",,"St Helier",,"Clarke, John J.","British National Party",599,,,,,,,,,,,,,
23,16,"Merton",,"St Helier",,"Spacey, Michael A.","Independent",583,,,,,,,,,,,,,
23,16,"Merton",,"St Helier",,"Irvine, Alastair C.","Liberal Democrat",430,,,,,,,,,,,,,
23,17,"Merton",,"Trinity","*","Dean, David T.","Conservative",1454,,,,,,,,,,,,,
23,17,"Merton",,"Trinity","*","Miller, Krystal L.","Conservative",1444,,,,,,,,,,,,,
23,17,"Merton",,"Trinity","*","Withey, Simon J.","Conservative",1366,,,,,,,,,,,,,
23,17,"Merton",,"Trinity",,"Coles, Andrew N.","Labour",914,,,,,,,,,,,,,
23,17,"Merton",,"Trinity",,"Magee, Christopher   ","Labour",798,,,,,,,,,,,,,
23,17,"Merton",,"Trinity",,"Rizvi, Syed M.I.","Labour",757,,,,,,,,,,,,,
23,17,"Merton",,"Trinity",,"Harlow, Sally A.","Liberal Democrat",498,,,,,,,,,,,,,
23,17,"Merton",,"Trinity",,"Gilhooley, Simon   ","Liberal Democrat",497,,,,,,,,,,,,,
23,17,"Merton",,"Trinity",,"Tibbetts, Richard   ","Liberal Democrat",442,,,,,,,,,,,,,
23,18,"Merton",,"Village","*","George, Samantha L.","Conservative",2426,,,,,,,,,,,,,
23,18,"Merton",,"Village","*","Bowcott, John M.","Conservative",2414,,,,,,,,,,,,,
23,18,"Merton",,"Village","*","Chellew, Richard   ","Conservative",2358,,,,,,,,,,,,,
23,18,"Merton",,"Village",,"Blanchard, Anne B.","Liberal Democrat",357,,,,,,,,,,,,,
23,18,"Merton",,"Village",,"Glasgow, Claire E.","Liberal Democrat",285,,,,,,,,,,,,,
23,18,"Merton",,"Village",,"Bottriell, William F.","Labour",279,,,,,,,,,,,,,
23,18,"Merton",,"Village",,"Harding, Andrew R. ","Liberal Democrat",264,,,,,,,,,,,,,
23,18,"Merton",,"Village",,"Taylor, Richard C.H. ","Labour",216,,,,,,,,,,,,,
23,18,"Merton",,"Village",,"Ohri, Anil K.","Labour",203,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes","*","Lewis-Lavender, Gillian V.","Conservative",1578,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes","*","Caldara, Angela J.","Conservative",1517,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes","*","Warne, Jonathan C. M.","Conservative",1453,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Jeanes, Mary-Jane   ","Liberal Democrat",1373,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Herd, Helen J.","Liberal Democrat",1317,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Taylor, Peter C.","Liberal Democrat",1226,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Anderson, Torbjorn   ","Labour",458,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Connellan, Daniel F.","Labour",447,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Searle, Thomas E.","Labour",386,,,,,,,,,,,,,
23,19,"Merton",,"West Barnes",,"Smith, Geoffrey N.","Pension Action Alliance",186,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park","*","Moulton, Oonagh J.","Conservative",1683,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park","*","Kerin, Stephen T.","Conservative",1682,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park","*","Ahmad, Tariq M.","Conservative",1650,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park",,"Goodman, Michael   ","Labour",618,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park",,"Mendes, Tony P.","Labour",603,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park",,"Carter, Helen M.","Liberal Democrat",597,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park",,"Ahmed, Masood   ","Labour",551,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park",,"Furse, Edward N.","Liberal Democrat",510,,,,,,,,,,,,,
23,20,"Merton",,"Wimbledon Park",,"Ladmore, Richard J.","Liberal Democrat",498,,,,,,,,,,,,,
24,1,"Newham",,"Beckton","*","Bowden, Christine H.","Labour",1187,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Choudhury, Reza","Conservative",627,,,,,,,,,,,,,
24,1,"Newham",,"Beckton","*","Chowdhury, Ayesha","Labour",1130,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Clark, Paul","Conservative",593,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Donaldson, Lynn D.","Christian Peoples Alliance",369,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Haq, Mubin","Respect - The Unity Coalition",386,,,,,,,,,,,,,
24,1,"Newham",,"Beckton","*","Kellaway, Alec J.","Labour",1188,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Rahman, Tipu","Respect - The Unity Coalition",413,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Salik, Rashid","Conservative",455,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Siddiquah, Aisha","Respect - The Unity Coalition",448,,,,,,,,,,,,,
24,1,"Newham",,"Beckton",,"Yasin, Jason","Christian Peoples Alliance",230,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Bamber, David J.","Christian Peoples Alliance",308,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Choudhury, Aminur R.","Conservative",528,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Davies, Edward J.","Respect - The Unity Coalition",1082,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Iqbal, Ahmed","Conservative",484,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Irtwange, Rose","Conservative",426,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Khawaja, Omar","Respect - The Unity Coalition",1007,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn","*","Leitch, June E.D.","Labour",1627,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn","*","Mirza, Riaz A.","Labour",1547,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn",,"Molla, Moshiur","Respect - The Unity Coalition",1219,,,,,,,,,,,,,
24,2,"Newham",,"Boleyn","*","Shillingford, Pearson J.","Labour",1512,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Burnett, Sydney J.","Christian Peoples Alliance",524,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North","*","Collier, Marie S.","Labour",1443,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Farah, Mohamed A.","Respect - The Unity Coalition",313,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North","*","Furness, Clive W.","Labour",1232,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Islam, Nazrul","Conservative",345,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Jackson, John","Christian Peoples Alliance",507,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Khan, Pervaiz, A.","Christian Peoples Alliance",326,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Miah, Mohammed A.","Conservative",373,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Mohammed, Sayed H.","Respect - The Unity Coalition",311,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Nwoye, Felicia A.","Conservative",293,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North",,"Prasad, Yuri R.","Respect - The Unity Coalition",225,,,,,,,,,,,,,
24,3,"Newham",,"Canning Town North","*","Schafer, Paul W.L.","Labour",1310,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Abdullah, Abul K.M.","Conservative",306,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South","*","Ademolake, Simeon A.","Christian Peoples Alliance",1091,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Buckwell, Christopher B.","Conservative",332,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Ceesay, Bakary","Conservative",193,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Collier, Bryan","Labour",927,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South","*","Craig, Alan","Christian Peoples Alliance",1536,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Griffiths, Alan","Labour",887,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Hamilton, Berlyne","Respect - The Unity Coalition",192,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Hassan, Khadija","Respect - The Unity Coalition",225,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Rob, Mohammed A.","Respect - The Unity Coalition",193,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South","*","Stafford, Denise","Christian Peoples Alliance",1170,,,,,,,,,,,,,
24,4,"Newham",,"Canning Town South",,"Sussex, Julie A.","Labour",855,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Appiah, Beatrice","Christian Peoples Alliance",734,,,,,,,,,,,,,
24,5,"Newham",,"Custom House","*","Butler, James","Labour",1165,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Chinn, Bahri J.","Conservative",298,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Conquest, Thomas","Christian Peoples Alliance",671,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Davis, Kevin P.","Respect - The Unity Coalition",254,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Gani, Abdul Q.","Respect - The Unity Coalition",295,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Hindocha, Navnit R.","Conservative",262,,,,,,,,,,,,,
24,5,"Newham",,"Custom House","*","Holland, Patricia M.","Labour",1289,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Machin, Adrian T.","Conservative",328,,,,,,,,,,,,,
24,5,"Newham",,"Custom House","*","McAuley, Conor M.","Labour",1008,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Razuki, Ghada","Respect - The Unity Coalition",215,,,,,,,,,,,,,
24,5,"Newham",,"Custom House",,"Williamson, Malcolm","Christian Peoples Alliance",685,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Basith, Tufail T.","Conservative",535,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Bhatty, Harold","Christian Peoples Alliance",310,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central","*","Corbett, Ian K.","Labour",1757,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central","*","Desai, Unmesh","Labour",1720,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Hullen, Charanjeet","Respect - The Unity Coalition",961,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Hussain, Sadir N.","Conservative",524,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Khaliq, Fazan","Respect - The Unity Coalition",1086,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Miah, Sadeque","Conservative",446,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central",,"Nakhuda, Mohammed I.","Respect - The Unity Coalition",1090,,,,,,,,,,,,,
24,6,"Newham",,"East Ham Central","*","Skyers, Mary M.","Labour",1821,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Ahmed, Ashfaq","Respect - The Unity Coalition",1390,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Akram, Mohammed","Conservative",685,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Benoy, Gopinathan","Conservative",589,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Hussain, Chaudhry S.","Conservative",593,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Khawaja, Mohammad","Respect - The Unity Coalition",1308,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Kpikpi, Emmanuel Y.","Christian Peoples Alliance",136,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North","*","Marway, Sukhdev S.","Labour",1760,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Ruiz, Sarah J.","Respect - The Unity Coalition",1299,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North","*","Sathianesan, Paul D.","Labour",1939,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North","*","Sheekey, Patricia L.","Labour",1718,,,,,,,,,,,,,
24,7,"Newham",,"East Ham North",,"Yarnell, Shana","Green",212,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Ajmal Ali, Raheela","Respect - The Unity Coalition",556,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Choudhury, Rezia B.","Conservative",588,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Finlayson, Roderick","Respect - The Unity Coalition",450,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Haque, Enamul","Conservative",501,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Hussain, Anwar","Liberal Democrat",223,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Islam, Muhammed A.U.","Conservative",449,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South","*","Jenkins, Kevin J.","Labour",1569,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Jones, Frederick C.","Independent",367,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Kayum, Abdul","Liberal Democrat",241,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"McIlveen, Keith","Green",316,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Otti, Kwame","Christian Peoples Alliance",305,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South","*","Peppiatt, Quintin B.","Labour",1453,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South","*","Shah, Lakmini S.","Labour",1224,,,,,,,,,,,,,
24,8,"Newham",,"East Ham South",,"Uddin, Riaz","Respect - The Unity Coalition",465,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North","*","Ahmad, Shama S.M.","Labour",1443,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Ahmad, Muhammed Z.","Respect - The Unity Coalition",757,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North","*","Brickell, Paul M.","Labour",1678,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Burns, Jacqueline M.","Conservative",517,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Lithgow, Jane A.","Green",603,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Maze, Brian I.","Conservative",418,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Meaby, Charles R.P.G.","Conservative",454,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Mustak, Imran","Respect - The Unity Coalition",720,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North","*","Nicholas, Michael A.","Labour",1552,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Williams, April","Respect - The Unity Coalition",673,,,,,,,,,,,,,
24,9,"Newham",,"Forest Gate North",,"Williamson, Stephen C.","Christian Peoples Alliance",409,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South","*","Chaudhary, Akbar A.","Labour",1384,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Eade, Reginald L.","Christian Peoples Alliance",308,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Eveleigh, David M.","Conservative",425,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South","*","Garfield, Judith A.N.","Labour",1410,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Hedges, Adrian J.","Green",450,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Jalil, Zenib","Respect - The Unity Coalition",1250,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Patel, Salim","Respect - The Unity Coalition",1296,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Roberts, Barry W.","Conservative",430,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Shaw, Simon J.","Respect - The Unity Coalition",1285,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South","*","Vaughan, Winston T.","Labour",1408,,,,,,,,,,,,,
24,10,"Newham",,"Forest Gate South",,"Wahid, Ikram","Conservative",380,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Ahmed, Shamim","Conservative",452,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Choudhury, Mahbub","Liberal Democrat",294,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Corr, Kevin F.","Respect - The Unity Coalition",1168,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Jafar, Abdurahman A.","Respect - The Unity Coalition",1260,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Jala, Kaisar U.","Conservative",311,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Kingston, Abigail L.","Green",316,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East","*","Mahmood, Sharaf","Labour",1815,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Mian, Abdul K.","Respect - The Unity Coalition",1180,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Noor Choudhury, Mohammed A.","Conservative",393,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East","*","Rahman, Rohima","Labour",1869,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East","*","Shakoor, Abdul","Labour",1716,,,,,,,,,,,,,
24,11,"Newham",,"Green Street East",,"Weekes, Nigel L.","Christian Peoples Alliance",272,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West","*","Abdulmuhit, Hanif","Respect - The Unity Coalition",1751,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Awolowo, Alessandra","Christian Peoples Alliance",144,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Chadha, Nirmal K.","Labour",1422,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Choudhuy, Shamimara","Liberal Democrat",264,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Chowdhury, Emran","Liberal Democrat",235,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Forse, Mary E.","Green",223,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Hashmi, Zubaida N.","Conservative",235,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West","*","Karim, Asif","Respect - The Unity Coalition",1829,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Meaby, Khatija S.","Conservative",256,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Mohshin, Abdul","Independent",180,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Paice, Phyllis E.","Conservative",300,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West","*","Sheikh, Abdul K.","Respect - The Unity Coalition",1784,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Talati, Rustam H.","Labour",1585,,,,,,,,,,,,,
24,12,"Newham",,"Green Street West",,"Virdee, Harvinder S.","Labour",1511,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Ahmed, Amahbub","Conservative",732,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Anjum, Mohammad","British Public Party",129,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Aurongozeb, Alizaman","Conservative",509,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford","*","Baikie, Andrew R.E.","Labour",1351,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford","*","Corbett, Josephine H.","Labour",1387,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Gardner, Reginald","Christian Peoples Alliance",266,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Hussain, Fatema P","Conservative",555,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Kani, Mehmet","Green",218,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford","*","Kazi, Khalil","Labour",1261,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Palmer, Rebecca","Respect - The Unity Coalition",809,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Rehman, Sajid","Respect - The Unity Coalition",815,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Shahbaz, Summer","Respect - The Unity Coalition",699,,,,,,,,,,,,,
24,13,"Newham",,"Little Ilford",,"Watson, Trevor","Liberal Democrat",382,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Ahmed, Rashid","Conservative",651,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park","*","Ali, Ayub K.","Labour",1402,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Choudhury, Reza A.S.","Conservative",634,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Khan, Ursuline A.","Christian Peoples Alliance",179,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Law, Michael","Conservative",484,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Misbah, Muhammad A.","Respect - The Unity Coalition",1007,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Robinson, Mary E.","Green",490,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Saleem, Sana","Respect - The Unity Coalition",1032,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park","*","Scoresby, Kay D.","Labour",1491,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park","*","Singh, Amarjit","Labour",1457,,,,,,,,,,,,,
24,14,"Newham",,"Manor Park",,"Taylor, Lane A.P.","Respect - The Unity Coalition",890,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North","*","Ali, Zulfiqar","Labour",1328,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Harif, Nazir A.","Respect - The Unity Coalition",1007,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Hussain, Forhad","Respect - The Unity Coalition",1117,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Johnston, Terence L.","Christian Peoples Alliance",350,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Kamali, Sabia B.","Respect - The Unity Coalition",893,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North","*","Knott, Jonathan","Labour",1306,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Kuku, Daudu I.","Independent",104,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North","*","Laguda, Joy H.","Labour",1193,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Prosper, Shantell T.","Conservative",380,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Smith, Leslie A.","Conservative",424,,,,,,,,,,,,,
24,15,"Newham",,"Plaistow North",,"Sutton, Lisa C.","Conservative",408,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Ahmed, Rezwan","Respect - The Unity Coalition",575,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Asibey, Osei","Christian Peoples Alliance",321,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Bagga, Shiv K.","Conservative",366,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Choudhury, Faruk A.","Liberal Democrat",487,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Chowdhury, Mohammed A.","Respect - The Unity Coalition",588,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Jennings, Katherine M.","Respect - The Unity Coalition",498,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South","*","Jones, Maureen","Labour",1411,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South","*","Lane, Graham J.","Labour",1386,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Mahoney, Patricia M.","Liberal Democrat",349,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Moore, Jamieson W.","Liberal Democrat",318,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Postles, Graham E.","Conservative",445,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Scrase, Richard J.","Green",201,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South",,"Sutton, Damian P.J.","Conservative",458,,,,,,,,,,,,,
24,16,"Newham",,"Plaistow South","*","Wilson, Neil J.","Labour",1410,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Allchin, Michael D.","Respect - The Unity Coalition",161,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Francis, Julian","Conservative",522,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Jobson, Paul M.","Christian Peoples Alliance",190,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks","*","McAlmont, Anthony B.","Labour",770,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Mendes, Michelle G.","Conservative",520,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks","*","Murphy, Patrick J.A.","Labour",757,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Ovenden, Kevin","Respect - The Unity Coalition",156,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Pai, Hsaio H.","Respect - The Unity Coalition",152,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Pearce, Neil W.R.","Conservative",514,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Perry, William F.","Christian Peoples Alliance",202,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks",,"Stafford, Benjamin","Christian Peoples Alliance",136,,,,,,,,,,,,,
24,17,"Newham",,"Royal Docks","*","Tucker, Simon P.","Labour",756,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Bux, Mohammad M.","Respect - The Unity Coalition",605,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Cox, Jonathan","Green",467,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town","*","Crawford, Richard J.","Labour",1371,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Gradosielska, Alexandra D.","Conservative",314,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town","*","Griffin, David A.","Labour",1399,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Hennessy, Armyn","Conservative",316,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Mojeed, Abayomi","Christian Peoples Alliance",285,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Posties, Barbara M.","Conservative",358,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Webb, Robert","Respect - The Unity Coalition",631,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town","*","Williams, Regina T.","Labour",1380,,,,,,,,,,,,,
24,18,"Newham",,"Stratford and New Town",,"Zada, Chorwar","Respect - The Unity Coalition",663,,,,,,,,,,,,,
24,19,"Newham",,"Wall End","*","Gangadharan, Omanakutty","Labour",1858,,,,,,,,,,,,,
24,19,"Newham",,"Wall End","*","Hudson, Lester T.","Labour",1538,,,,,,,,,,,,,
24,19,"Newham",,"Wall End",,"Ifediora, Nnamdi","Independent",127,,,,,,,,,,,,,
